age,decile_score,priors_count,sex_Female,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,age_scaled,decile_score_scaled,priors_count_scaled,sex_Female_scaled,race_African-American_scaled,race_Asian_scaled,race_Caucasian_scaled,race_Hispanic_scaled,race_Native American_scaled,race_Other_scaled,errors,TP,TN,FN,FP,Error_Type,Shap_age,Shap_decile_score,Shap_priors_count,Shap_sex_Female,Shap_race_African-American,Shap_race_Asian,Shap_race_Caucasian,Shap_race_Hispanic,Shap_race_Native American,Shap_race_Other,Shap_age_scaled,Shap_decile_score_scaled,Shap_priors_count_scaled,Shap_sex_Female_scaled,Shap_race_African-American_scaled,Shap_race_Asian_scaled,Shap_race_Caucasian_scaled,Shap_race_Hispanic_scaled,Shap_race_Native American_scaled,Shap_race_Other_scaled,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled
32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2370432052181676,-0.8786383171593792,-0.7112397688480602,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,1.0,0.0,0.0,TN,-0.02211667857469365,-0.030105002266900556,-0.15292372193740447,0.017090392304089617,-0.04393769086786051,0.000324597233266104,-0.038068695232686876,-0.0005286772566250875,0.0,-0.0025815713758493074,-0.24590958149203787,-0.33487738400266764,-1.00040335984507,0.37818301254162295,-1.538071715410698,0.05949678726652467,-1.4381699434801343,-0.011333530029912452,0.049156797419111886,-0.24275390493522148,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
21.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1623384242098773,0.17170914527783263,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,0.002588196421165776,-0.18679413986727014,-0.15149803380631055,-0.008331901162709982,-0.013591501001428696,0.0001569444517372176,-0.027722877514970604,-0.0007213835221773479,0.0,-0.03693235106879001,-0.007352487125825451,-2.126859226520311,-0.9912876320190898,-0.29970332847669295,-0.534887053488457,-0.005956582307238647,-1.0304058600321409,-0.02394427908420641,0.049156797419111886,-3.349520589479942,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
20.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.246456171390942,-0.17840667553457135,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.08202062491329343,-0.019493808910137887,-0.10921051475284912,0.039476913868456906,0.024647961418359045,0.000806527795502916,0.027659885628690973,-0.002114334574289387,0.0,-0.0032117280649254097,0.7596689749422816,-0.21352202961135153,-0.7209048563474388,0.975120390013688,0.7292334950393581,0.2476474335684627,1.1524183756414665,-0.11509936484521333,0.049156797419111886,-0.29974678326767373,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
33.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15292545803710308,0.17170914527783263,0.3128887126828592,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,0.04448982882999189,-0.13435267356333497,-0.1289033748912334,-0.056696102543355664,-0.00021176640990233864,0.00040486111844074914,-0.005236205422661442,-0.0003081918233874603,0.0,-0.002033423220709665,0.3972612451163336,-1.527110214873246,-0.8468193177372969,-1.5893364433258792,-0.09257964745534762,0.09083263324446313,-0.14412915521310035,0.0030950951147793488,0.049156797419111886,-0.19317807458129033,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
21.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1623384242098773,-0.17840667553457135,-0.3015883762356924,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,1.0,0.0,0.0,1.0,0.0,FN,0.009738786263660586,0.11266043732015532,0.25993550908569885,-0.004140857105521718,-0.03179220458754571,0.000182500010705553,0.009559102243911185,-0.009041569750625058,0.0,5.123809314682149e-05,0.061695582784101755,1.2978655067747864,1.6393832094394345,-0.1879489926735838,-1.136566102955652,0.004020570654761893,0.4390045549101802,-0.5684194694017317,0.049156797419111886,-0.004636318721829345,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
21.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1623384242098773,1.9222882493398525,-0.5064140725418763,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,-0.02211162701180001,-0.017437752386595094,0.21567481305421096,0.04965210470407328,-0.008100252358162833,0.00024166666473320218,-0.0012967556151852477,-0.0006764444403233937,0.0,0.0012071944799390622,-0.2458608022059206,-0.19000785362057152,1.3563841091369697,1.2464422081544106,-0.3533572984196252,0.027119840688927473,0.011138043945468759,-0.021003453665964355,0.049156797419111886,0.09991114201632838,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
58.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.95001822148951,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,-0.05516670155730026,-0.06480904093477875,-0.15908524113423483,0.005335871128627332,-0.054607629059464674,0.0001401944615645334,-0.09125447495483968,-0.006265812061028555,0.0,-0.007134212795936037,-0.5650497290454498,-0.7317715663771913,-1.0397995859676519,0.0647482958642075,-1.890798643719943,-0.012495950679965012,-3.5344035436268952,-0.3867731510596052,0.049156797419111886,-0.6545056851578548,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
38.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2676632778682196,-0.8786383171593792,0.10806301637667537,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,0.047792959422986316,0.08101369246607647,-0.09108264778360535,0.09260865993317566,0.03823923133830249,0.0002073611205560155,-0.0017030171528676875,-0.001985039685605443,0.0,-0.0012715832656977,0.42915718616881665,0.9359361923258427,-0.6049968272678903,2.391880249967452,1.1785338381712183,0.013726603541403133,-0.004874113630976539,-0.10663827308712563,0.049156797419111886,-0.12427544668336737,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
21.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1623384242098773,1.9222882493398525,0.10806301637667537,2.0423824727201687,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,-0.07166134051190966,-0.07056427625248034,-0.10301253289861051,-0.03365276781620196,-0.027710301241313573,-0.00018362167073064485,-0.05281568576619975,-0.008834563390846597,0.0,0.0005880437180894659,-0.7243265172215023,-0.79759155458238,-0.6812754911157515,-0.9748851199843975,-1.0016264994531106,-0.13891709793311144,-2.0193993100305327,-0.5548729183940214,0.049156797419111886,0.04391366606907614,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
33.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15292545803710308,1.5721724285274485,1.7466685868261465,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,0.013954601352816098,0.07312150712758012,-0.0711221554742042,0.010046883718550816,-0.011103599298530753,-2.944443200249225e-05,0.02939047214584207,0.0016643199446843937,0.0,0.0012303651712136344,0.10240465733812126,0.8456768862823071,-0.47737114869437375,0.19036761070867902,-0.4526419729790827,-0.07872471881295133,1.220626712985858,0.13217678761973825,0.049156797419111886,0.1020067547608771,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
56.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7817827271273812,-0.8786383171593792,-0.5064140725418763,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,-0.18721544974941934,-0.0817006645991205,-0.12009470739183598,0.005895304610239691,-0.0050937944909310315,-0.000193472218234092,-0.02897011530458258,-0.014998470645005,0.0,0.0015243214809743221,-1.840148902333605,-0.924953323330523,-0.7904974520481631,0.07966560914235843,-0.25396978280737187,-0.1427628529535013,-1.0795637698271232,-0.9582406415625947,0.049156797419111886,0.12859286657667066,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
28.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5735141939424258,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,-0.022302279833238573,-0.0024001628659607375,0.3647238195201499,0.029471656065652496,0.04172503640067589,0.000502218252804596,0.009766258776508038,-3.138099651550874e-05,0.0,0.0030311111922492273,-0.24770179849198667,-0.018029835304215702,2.3093906931461503,0.7083298421134527,1.2937676183728009,0.12884185944427687,0.44716930282565637,0.02120966893618484,0.049156797419111886,0.2648705323952913,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
27.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6576319411234902,1.2220566077150445,0.10806301637667537,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,-0.10604950938444745,-0.0061709995490309665,-0.09473168364191224,-0.0001940381050008,0.030232218937089782,0.00018656747677596287,0.008589213455888967,-0.0009501164180983324,0.0,0.0012413016002392396,-1.0563881709713057,-0.0611551659470807,-0.6283284500724124,-0.08270692651543916,0.9138379384858636,0.005608551226914877,0.4007779184581256,-0.03891262037116484,0.049156797419111886,0.10299587156254378,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
55.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6976649799463166,-1.2287541379717832,-0.3015883762356924,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,-0.01922850126917183,-0.0142310631996952,0.27746791279001626,-0.0036778635531663894,0.019128870232671034,0.00019361111379112117,-0.013310804624852608,0.0012786746471829247,0.0,0.0010321111819939688,-0.21802054395854706,-0.15333441929369374,1.7514838973936324,-0.17560325346908956,0.546783320911997,0.008358459534384025,-0.4623767440192728,0.10694005721648792,0.049156797419111886,0.08407618974047605,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
25.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8258674354856193,0.8719407869026405,0.3128887126828592,2.0423824727201687,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,-0.01551056017211522,-0.03385357445091358,-0.09118788595656951,0.003072217489389004,-0.009363314945876482,0.0003937500130268745,-0.024166567600077543,-0.0023878398109809496,0.0,0.0021091111521309358,-0.18211907814310757,-0.37774808577556584,-0.6056697111340895,0.0043878927070315175,-0.3951116346515937,0.08649474345584622,-0.8902395152858811,-0.13299761996975776,0.049156797419111886,0.18148264328786987,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
35.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015310036325025984,-1.2287541379717832,-0.7112397688480602,2.0423824727201687,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,-0.12920175149236457,-0.06920254823577125,-0.1631134471270343,-0.0170700996316009,-0.008856354534582351,-0.0012680555545375683,-0.028461918046159555,0.0007436045297072269,0.0,0.0009168572125781793,-1.2799526134650834,-0.7820180954532994,-1.0655555901431,-0.5327076950931098,-0.3783525320739539,-0.5622912354084048,-1.0595339766347693,0.07192492702027897,0.049156797419111886,0.07365234505213858,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
47.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0247230024978002,-0.17840667553457135,0.3128887126828592,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.04971233348107489,0.019229924454339197,0.03048638214755556,0.08266293504504574,-0.00015594257696648127,8.366667301743292e-05,0.03855290749856067,0.0030692421389539957,0.0,0.003511504074886034,0.4476911920432134,0.22934355843355908,0.17230513993764912,2.1266771493111705,-0.09073422260242699,-0.034564980499929066,1.581749647459664,0.22411526809398744,0.049156797419111886,0.3083184138294104,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
57.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8659004743084455,-1.2287541379717832,-0.3015883762356924,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.06884498490016995,-0.04783381035820639,-0.056824003840010844,-0.07571141124208225,0.005818959535972681,0.0008555833371065091,-0.025302392231678822,0.001953444467508234,0.0,0.00035159724902769087,0.6324413569732477,-0.5376336354929753,-0.3859499915217375,-2.0963803122808016,0.10678415392423182,0.26679922135832335,-0.9350062512268643,0.15109717296540903,0.049156797419111886,0.02252888181306351,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
22.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.078220677028813,-0.17840667553457135,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.18133923411920477,0.033687840825605234,-0.060103496204847034,-0.016500109574717498,0.05247392469989791,0.0008046124473912641,0.019210604560194043,-0.0017908374620310497,0.0,-0.001968820428010076,1.7187168888712763,0.3946921206550554,-0.40691878487368066,-0.5175088903675599,1.6491044801652261,0.24689966197367555,0.8194032921850521,-0.093929628143672,0.049156797419111886,-0.18733524347580374,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15292545803710308,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,1.0,0.0,0.0,TN,0.08266917061639106,-0.018813504506542813,0.1432176936484757,0.01612228095604223,-0.009129533297527814,-9.66666525346227e-05,-0.008681003094752669,0.0017503175557067152,0.0,-0.0007191388140199706,0.7659315113251046,-0.2057416999899299,0.8930994922899259,0.3523682897164297,-0.387383278475924,-0.10496896483102562,-0.2799004208346375,0.13780449406074743,0.049156797419111886,-0.07431104899353391,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6229601989380265,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,1.0,0.0,0.0,TN,-0.09002358788604398,-0.12653533964486996,-0.12817918664408354,-0.028599237601192727,-0.014214276424881973,0.0003211111198470462,-0.02402709965546819,-0.002668154774728464,0.0,0.0010787235481984681,-0.9016374479726704,-1.4377069502097128,-0.8421889200985605,-0.8401325607335198,-0.5554747699490841,0.05813577274643852,-0.8847426062782321,-0.1513415054363398,0.049156797419111886,0.08829192363957288,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
21.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1623384242098773,0.5218249660902365,-0.7112397688480602,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.04850509931711713,-0.014432659721423989,-0.04252653763542184,0.03760838278918527,0.03101239875803003,0.0005230555665912107,0.07317331790301979,0.0020745606762648094,0.0,0.0035486687372031154,0.4360338056196166,-0.15563998630354017,-0.2945332169272967,0.925295943684302,0.9396291311645287,0.13697696097830525,2.9462585052750923,0.15902304974299852,0.049156797419111886,0.3116796747894576,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
27.0,9.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6576319411234902,1.5721724285274485,2.97562276466325,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,-0.18263541909902414,-0.05790624205998029,0.20280364567879589,0.007846294285118348,-0.02128319146882859,-1.3499999913619832e-05,-0.025853092845281936,0.002983523844741285,0.0,0.001210932586545823,-1.7959228617545862,-0.6528274197973656,1.2740869671197377,0.13168881679650646,-0.7891590373886348,-0.07249984859821575,-0.9567112471089771,0.21850584021897376,0.049156797419111886,0.10024922531961793,-0.7671023639136427,1.736947766188971,-0.7838841005616433,-0.4962968984231104,-0.457088381699196
27.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6576319411234902,1.2220566077150445,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,0.1248489940528816,0.056800585427517945,0.23776812692496604,0.03270744938563439,0.025188393561911653,0.00015897223580395802,0.035584842140451656,0.0027837263110268395,0.0,0.0013118611858226358,1.173231532943328,0.6590219860922468,1.4976468661364437,0.7946123837275149,0.7470991064919988,-0.005164914559612992,1.4647680338854576,0.20543103669808666,0.049156797419111886,0.10937744926544601,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
41.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5200165194114131,0.17170914527783263,1.9514942831323305,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,-0.026318329170753715,-0.02059840196299774,-0.07270095450752706,0.02364051308755734,0.03417174536130915,0.0011033333302475513,0.011467853803223989,0.07233339863716537,0.0,0.004053793706552824,-0.2864818797896875,-0.22615475402613777,-0.48746585451804425,0.5528422114424504,1.0440708442117297,0.3635233658376319,0.514234986312457,4.756780013337617,0.049156797419111886,0.357364385306519,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6576319411234902,-0.8786383171593792,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,-0.00828868971162592,0.030886878548662934,0.111746235284445,0.027751186341629364,0.0050788344155625964,0.00021562964044278488,0.0034401495436031837,0.0012666296686802525,0.0,-0.0009439047092746478,-0.11238270290412108,0.36265879901754045,0.6918736824677986,0.6624534569803039,0.08231708995452856,0.016954718715164678,0.19783568768472112,0.10615183063326677,0.049156797419111886,-0.09463941421380294,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
43.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6882520137735422,0.5218249660902365,-0.5064140725418763,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,-0.03167447216608707,-0.022123228718119208,-0.1659945145681013,0.01769452787217233,-0.08413241871423452,0.000181805572938174,-0.0526426918801917,-0.0031576521749957466,0.0,-0.001665065415436402,-0.33820227546830633,-0.2435934986641472,-1.0839768886503045,0.39429230851295005,-2.8668294488560155,0.0037494550107521063,-2.0125810289342607,-0.18337434494889804,0.049156797419111886,-0.15986291353852172,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
56.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7817827271273812,-1.2287541379717832,-0.5064140725418763,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,-0.06914683664384938,-0.11392479744376033,-0.06907014270720538,0.005339817081039655,0.00238545134117885,-0.00026472221972653645,-0.0012143343405477936,0.0015974933862162289,0.0,0.0014510238661023323,-0.7000457735772783,-1.2934859595605332,-0.46425075477972083,0.06485351482276117,-0.0067207958820582996,-0.17057958606873821,0.014386548454842189,0.1278036399351572,0.049156797419111886,0.12196365495537854,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
24.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9099851826666838,-0.5285224963469753,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,0.2560767102402315,0.10785320016038895,0.03231374792769202,-0.05194175596967398,0.03827962411884073,0.00038263888913206754,0.010859579020907404,0.0004518829558219295,0.0,0.0017106548135052435,2.440402594493528,1.242887338952149,0.18398916025522893,-1.4625616262947163,1.1798691431326223,0.08215684645208331,0.4902607954013687,0.05283458996534036,0.049156797419111886,0.14544529889121943,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
25.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8258674354856193,1.2220566077150445,-0.09676267992950852,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,0.03063247178177335,0.15721608238491172,-0.10110805802856702,-0.001917217531681672,0.025497050087888055,0.0002575952501501888,0.014634170485551294,0.0004563650497584604,0.0,-0.0018488431689911522,0.2634507792235808,1.8074279956649926,-0.6690984418802959,-0.12865556596436412,0.7573026771552223,0.0333385242000367,0.6390303630630426,0.05312789937958998,0.049156797419111886,-0.17648421317736815,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
75.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.380019923567607,-1.2287541379717832,-0.3015883762356924,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,-0.2247006646317095,-0.11621924558479804,-0.03068667142550112,-0.0016638529465126338,-0.00895203730698995,-0.00048194444738328454,-0.010798721605970058,-0.0007901851498172619,0.0,0.0014462778405140854,-2.2021164874968977,-1.319726511205054,-0.218830126250065,-0.12189959047347605,-0.3815156141647201,-0.2553853770421707,-0.36336695497322885,-0.028446675818466372,0.049156797419111886,0.12153441304840104,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
50.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.277076244040994,-0.8786383171593792,1.5418428905199626,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,0.1371401071363107,0.023483377190386817,-0.06187615990951599,0.04965278960626165,0.03382625989406733,0.0009325000128592364,0.0005327034578658641,0.00221551192982588,0.0,0.0012458625170984306,1.2919179146473767,0.27798834764954333,-0.41825304480495823,1.246460471095126,1.0326497820230487,0.29682828236475317,0.08324328709612533,0.1682469371057308,0.049156797419111886,0.10340837179327435,1.3036069852505057,-0.575722551630954,-0.7838841005616433,-0.4962968984231104,2.187760704576576
49.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1929584968599294,-0.8786383171593792,0.927365801601411,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,-0.07184940336563159,-0.1348770594675443,-0.09829842747523798,-0.003127286801027367,-0.056118093016193596,7.112699473509565e-05,-0.04519801728703896,-0.001229087272658944,0.0,-0.0022207935884944164,-0.7261425040641656,-1.5331073760881604,-0.6511339047160188,-0.16092210519091826,-1.9407315769957936,-0.03946059982377845,-1.719160924803953,-0.05716854697658051,0.049156797419111886,-0.2101242988448457,1.3036069852505057,-0.575722551630954,-0.7838841005616433,2.014922928548035,-0.457088381699196
20.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.246456171390942,1.5721724285274485,-0.5064140725418763,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,0.060368143269115535,0.0841972568489291,-0.04690407819667598,0.049517659975936115,0.038409833068290024,0.00041032144887140023,0.03133530300510756,-0.0006827777321450412,0.0,-0.0010820416136994027,0.5505866335939222,0.9723451588689348,-0.3225228364192978,1.242857234794508,1.1841735919450591,0.0929644023831141,1.2972791530759025,-0.02141790596008942,0.049156797419111886,-0.10713284628169749,-0.7671023639136427,-0.575722551630954,1.2756987918029112,-0.4962968984231104,-0.457088381699196
